Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
36,0.3790776569691282,0.011774705456164413,0.6091476375747072,0.017,0.36481794714927673,0.011462447233498096,0.6237195730209351,0.33531421422958374,0.6162412166595459,0.6000000000000001,0.3371901066845546,0,0
37,0.3767821325593796,0.00863210623634025,0.6145857612042799,0.009,0.3625597059726715,0.008483975194394588,0.6289563179016113,0.33534273505210876,0.6162412166595459,0.6000000000000001,0.3371901066845546,0,0
38,0.3751090947744661,0.0063207847941360515,0.6185701204313977,0.005,0.36095955967903137,0.006247816141694784,0.632792592048645,0.3353358507156372,0.6162412166595459,0.6000000000000001,0.3371901066845546,0,0
39,0.3738892708033696,0.004624365370767318,0.621486363825863,0.005,0.3598320484161377,0.004755574744194746,0.6354123950004578,0.33294591307640076,0.6162412166595459,0.6000000000000001,0.3371901066845546,0,0
40,0.3729996266919049,0.0033811239351034107,0.6236192493729914,0.007,0.35900646448135376,0.003949583973735571,0.6370439529418945,0.004272886086255312,0.6162412166595459,0.6000000000000001,0,0,0
41,0.37223470170533823,0.0034617616059077192,0.6243035366887538,0.003,0.3583557903766632,0.0035055652260780334,0.6381386518478394,0.0009880675934255123,0.6162412166595459,0.6000000000000001,0,0,0
42,0.37145334137622954,0.0035426787147729384,0.6250039799089973,0.003,0.3577914535999298,0.003222766099497676,0.6389857530593872,0.0007022309582680464,0.6162412166595459,0.6000000000000001,0,0,0
43,0.37065560527822866,0.003623770182275901,0.6257206245394953,0.002,0.35724982619285583,0.0030489698983728886,0.639701247215271,0.0005973165389150381,0.6162412166595459,0.6000000000000001,0,0,0
44,0.3698415794448129,0.003704925993307148,0.6264534945618796,0.005,0.35668134689331055,0.0029588707257062197,0.6403597593307495,0.0005645813071168959,0.6162412166595459,0.6000000000000001,0,0,0
45,0.3690113771695918,0.003786031365159134,0.6272025914652487,0.003,0.3560432195663452,0.0029215989634394646,0.6410351991653442,0.0005520733539015055,0.6162412166595459,0.6000000000000001,0,0,0
46,0.36816513973510834,0.0038669669505978824,0.6279678933142934,0.001,0.355297327041626,0.0029477570205926895,0.6417549252510071,0.0005464082350954413,0.6162412166595459,0.6000000000000001,0,0,0
47,0.36730303661134645,0.00394760935150625,0.6287493540371469,0.006,0.35441315174102783,0.0035598387476056814,0.6420270204544067,0.0005436056526377797,0.6162412166595459,0.6000000000000001,0,0,0
48,0.36642526656083135,0.004027830956854959,0.6295469024823133,0.006,0.3533761501312256,0.004430821165442467,0.6421930193901062,0.0005421743844635785,0.6162412166595459,0.6000000000000001,0,0,0
49,0.36553205831868785,0.004107500225042491,0.6303604414562693,0.004,0.3521994948387146,0.004880917724221945,0.6429196000099182,0.0005414601182565093,0.6162412166595459,0.6000000000000001,0,0,0
50,0.3646236706412846,0.004186482255711043,0.6311898471030041,0.008,0.35093316435813904,0.005362749099731445,0.6437040567398071,0.00054114282829687,0.6162412166595459,0.6000000000000001,0,1742.0256214141846,0.0015986769560999597
